rq_time,start,end,request_id,bt_c_0,bt_c_ivt,bt_c_gas,bt_t_0,bt_t_wk,bt_m_wt,bt_f_wt,bt_m_ivt,bt_f_ivt,bt_f_trfer,bt_t_fr,income,transit_15min_acc,transit_pass
35799,94,238,4119,0,0.180819099,1.271183842,0.222529704,0.58898358,0.101246797,0.037259312,0.105857199,0.12283292,0.503768227,1.271183842,40445,2487.711905,0
35800,1020,285,4120,0,0.179894519,1.383139274,0.36141637,0.242010216,0.111265923,0.066723947,0.105348551,0.111652462,0.504221091,1.383139274,47223,1020,0
35811,529,405,4121,0,0.168093019,0.668042237,0.18676323,0.057375535,0.107326719,0.113903682,0.089867555,0.123080907,0.499344763,0.668042237,62569,98.97037037,0
35812,711,204,4122,0,0.196517302,0.05,0.255438631,0.391950445,0.13826481,0.058674179,0.107209892,0.116349529,0.480912282,0.05,104163,240.0746753,0
35815,447,474,4123,0,0.144635262,0.912202823,0.209619658,0.242267709,0.090251804,0.089604757,0.094344664,0.0580587,0.497986981,0.912202823,73143,2782.345833,0
35819,194,443,4124,0,0.239049493,1.316060698,0.334336626,0.477077868,0.167202906,0.07396419,0.156673799,0.135561559,0.538010121,1.316060698,54704,3000.775397,0
35823,253,74,4125,0,0.205101192,1.524018931,0.182764015,0.344107204,0.054020837,0.06073092,0.081642693,0.090688459,0.547179726,1.524018931,23210,2669.54881,0
35826,397,740,4126,0,0.167766114,0.697265645,0.248601411,0.362454669,0.134791721,0.091125514,0.103397054,0.114557496,0.503552673,0.697265645,51563,2598.174603,0
35837,286,173,4127,0,0.209185073,0.665930103,0.15668539,0.322804033,0.094475275,0.065187607,0.120447017,0.101237261,0.51832769,0.665930103,122373,2669.54881,0
35847,16,660,4128,0,0.193153423,1.172914864,0.208406243,0.272249561,0.123932497,0.093063432,0.099876815,0.099228656,0.484385626,1.172914864,42879,2297.899524,1
35854,749,515,4129,0,0.139346976,0.276793703,0.285668512,0.373457942,0.078811763,0.083481653,0.129091726,0.083961504,0.468536128,0.276793703,127986,1020,0
35856,777,248,4130,0,0.238381263,0.232349931,0.296084514,0.426341518,0.057764731,0.064865108,0.084310153,0.130610964,0.510132563,0.232349931,83463,1020,0
35859,1052,231,4131,0,0.084138382,0.325327887,0.282453187,0.249824545,0.060639117,0.093776966,0.117423442,0.062663518,0.513854912,0.325327887,43940,2885.02381,0
35861,846,476,4132,0,0.244222934,1.086065429,0.297050129,0.431846682,0.099239023,0.092214367,0.124915952,0.063018852,0.485080363,1.086065429,127901,781.75,0
35879,1026,97,4133,0,0.210536837,0.699364118,0.258140325,0.520666217,0.113334691,0.087813342,0.075897738,0.106553408,0.484673841,0.699364118,140149,240.0746753,0
35883,426,464,4134,0,0.117792383,0.05,0.154983627,0.263497668,0.107796062,0.08021674,0.095542461,0.073766622,0.514101476,0.05,84953,350.0297619,0
35891,794,950,4135,0,0.226574441,1.022734266,0.179074124,0.580932923,0.094539451,0.071934837,0.095814663,0.096334356,0.46650731,1.022734266,38596,1020,0
35895,581,79,4136,0,0.201268614,0.303593007,0.265299942,0.291003352,0.095286553,0.091005657,0.063307874,0.118900976,0.462325527,0.303593007,124231,318.4925595,0
35898,174,1020,4137,0,0.172985457,1.867110077,0.261801675,0.277578545,0.039947867,0.088117307,0.132038577,0.113659843,0.4779761,1.867110077,31077,1241.057143,1
35899,1078,811,4138,0,0.116778751,4.488790186,0.188851578,0.558731077,0.086524793,0.105188269,0.117749887,0.080805616,0.49657186,4.488790186,9679,3221.52619,0
35907,426,602,4139,0,0.17734895,0.610066305,0.253791574,0.404611553,0.094038596,0.074962265,0.078309303,0.104306438,0.523923983,0.610066305,121614,2204.704762,0
35909,510,570,4140,0,0.163566327,0.623231725,0.29579188,0.309703667,0.115843837,0.086235212,0.077274389,0.099591614,0.513063654,0.623231725,60570,2834.674026,0
35923,251,210,4141,0,0.171825997,0.05,0.217671233,0.560908819,0.07885429,0.096559008,0.097650668,0.070881738,0.502245303,0.05,136570,2669.54881,0
35945,147,658,4142,0,0.163568011,1.909980613,0.219798177,0.328742527,0.04952175,0.072104204,0.12657652,0.096256423,0.482779084,1.909980613,27733,2297.899524,0
35953,805,41,4143,0,0.237508197,0.323505938,0.276932752,0.367100999,0.101150987,0.048515498,0.077250157,0.188223697,0.487723149,0.323505938,79865,1020,0
35960,614,142,4144,0,0.231468706,2.009537271,0.21658711,0.24033226,0.083011735,0.087564248,0.10324323,0.139525865,0.497858637,2.009537271,19508,3774.559524,0
35964,265,778,4145,0,0.251371363,1.624050428,0.217084187,0.191332127,0.081262758,0.066129487,0.134794397,0.131226655,0.488756365,1.624050428,31609,1825.095767,0
35978,570,672,4146,0,0.238203689,1.990528781,0.192522564,0.161591318,0.099068114,0.066096954,0.081802603,0.142972538,0.519315324,1.990528781,23656,1800.065079,0
35991,433,1021,4147,0,0.243022244,0.38920127,0.197098286,0.405877524,0.096190942,0.087920457,0.103773792,0.129467556,0.508519183,0.38920127,44854,1020,0
35992,416,466,4148,0,0.236282179,1.467486246,0.211591947,0.390918353,0.114688966,0.081977827,0.14289369,0.107013703,0.493346613,1.467486246,34686,295.7816578,1
35993,1021,557,4149,0,0.196153203,0.744935093,0.168010103,0.375309884,0.100264093,0.063725936,0.123861136,0.122187232,0.497505768,0.744935093,41675,1020,0
35997,404,79,4150,0,0.165544889,0.917460671,0.273287723,0.235558286,0.089260145,0.079527032,0.080074934,0.096734777,0.511081959,0.917460671,70300,667.1980159,0
36002,203,380,4151,0,0.24375,0.156792591,0.149853104,0.451101861,0.074123974,0.092734839,0.095947182,0.055474722,0.522164195,0.156792591,104163,240.0746753,0
36002,780,515,4152,0,0.147066392,1.856884193,0.213941372,0.421842054,0.062865068,0.100906222,0.106741514,0.13523087,0.542638614,1.856884193,25242,1020,0
36005,541,915,4153,0,0.145071304,0.660701487,0.307460807,0.378954657,0.083020782,0.083645378,0.091469219,0.107472431,0.505138372,0.660701487,126892,83.27222222,0
36008,218,654,4154,0,0.152759448,1.211919792,0.18230278,0.273140605,0.097419405,0.087371475,0.138742053,0.140839951,0.521227725,1.211919792,104397,551.477381,1
36008,630,446,4155,0,0.239530491,0.05,0.25429642,0.348904518,0.110875377,0.057796284,0.12099895,0.132512361,0.480682459,0.05,172714,1055.682143,0
36009,133,144,4156,0,0.264878451,1.82500216,0.201577656,0.228204376,0.118157003,0.053415471,0.090290311,0.047278801,0.482933948,1.82500216,24888,3114.183333,0
36010,52,181,4157,0,0.23996396,0.60671654,0.142604491,0.537437501,0.084397903,0.094764867,0.124830217,0.122132279,0.52415219,0.60671654,31563,2579.001984,0
36014,285,79,4158,0,0.217853276,0.574849415,0.262613864,0.423338288,0.077203709,0.082717558,0.102756404,0.138389161,0.535710558,0.574849415,174095,318.4925595,0
36015,109,581,4159,0,0.201146444,0.491889903,0.270251804,0.496529907,0.117524627,0.057027112,0.08978266,0.103901967,0.500634757,0.491889903,78052,318.4925595,0
36016,299,666,4160,0,0.065706606,0.698849399,0.250501537,0.208894955,0.09048804,0.07301527,0.123672669,0.113399426,0.493103602,0.698849399,113904,240.0746753,0
36022,158,428,4161,0,0.19793261,0.076030551,0.22854641,0.442742348,0.073019819,0.074121435,0.041050561,0.098579891,0.51033605,0.076030551,60781,752.5714286,0
36026,738,711,4162,0,0.212815594,0.665327124,0.243875102,0.291765532,0.075177589,0.091960807,0.113282068,0.074354795,0.517424405,0.665327124,123384,994.5922619,0
36029,436,1039,4163,0,0.248140175,3.16035142,0.237949886,0.457944407,0.056526772,0.082416366,0.086586015,0.01870317,0.500642712,3.16035142,13795,3574.939881,0
36046,1039,792,4164,0,0.274096548,4.433373278,0.248024409,0.370933916,0.073298068,0.104869788,0.104749404,0.149972277,0.481662256,4.433373278,9615,1323.181429,0
36047,821,936,4165,0,0.15191125,0.245507974,0.164228509,0.500913134,0.108602365,0.109363653,0.096663285,0.118215104,0.508213496,0.245507974,130068,1020,0
36056,416,631,4166,0,0.264607575,0.05,0.261159496,0.416826867,0.073059057,0.118959467,0.071960161,0.094216656,0.525132336,0.05,170888,1441.511111,0
36058,557,560,4167,0,0.158852141,2.730600136,0.207240546,0.314429118,0.074450451,0.070164649,0.107112006,0.105937845,0.523703486,2.730600136,14603,3075.533333,0
36058,585,746,4168,0,0.22797735,1.348848259,0.219173474,0.381009308,0.097978012,0.060342434,0.106310116,0.082627966,0.496542124,1.348848259,65978,1441.511111,0
36064,97,105,4169,0,0.114077812,0.401242724,0.245939788,0.309146984,0.122613471,0.102977918,0.094328153,0.111351672,0.504648369,0.401242724,134174,2431.369048,1
36071,649,419,4170,0,0.247825188,0.625183512,0.278680275,0.295082055,0.03111208,0.065122032,0.081608428,0.083583981,0.489215796,0.625183512,64212,1055.682143,0
36076,113,149,4171,0,0.137298244,63.36883871,0.287857997,0.174348938,0.111697749,0.094905605,0.098408057,0.119749277,0.470662056,63.36883871,647,2951.459524,0
36082,273,651,4172,0,0.068298871,1.81911494,0.160443395,0.397711251,0.060358148,0.08493129,0.068621844,0.109771747,0.518407823,1.81911494,26555,1323.181429,0
36086,575,428,4173,0,0.232728148,0.064403892,0.252760093,0.512604199,0.103445481,0.103801636,0.086921392,0.107819855,0.534068529,0.064403892,121184,293.7829365,1
36091,819,766,4174,0,0.16457079,0.681614904,0.255000907,0.395340375,0.085461889,0.042638123,0.10667581,0.096779424,0.516399636,0.681614904,83501,1020,0
36100,534,590,4175,0,0.182440616,0.357241969,0.222820813,0.365409016,0.087004505,0.102311984,0.091959569,0.101530258,0.504629802,0.357241969,146776,2782.345833,0
36103,262,415,4176,0,0.241983399,0.285651673,0.265217128,0.450353115,0.08402141,0.135233185,0.095355728,0.128866126,0.496479626,0.285651673,38413,562.4761905,0
36106,79,130,4177,0,0.206459654,0.819227939,0.24944379,0.447496306,0.090169852,0.058851836,0.119945014,0.166814018,0.466348187,0.819227939,64066,3029.433333,1
36128,409,370,4178,0,0.154329096,0.800637374,0.217210912,0.265188294,0.053455582,0.088262938,0.093155894,0.08127527,0.53381683,0.800637374,34147,129.3182981,0
36129,262,651,4179,0,0.119585616,0.161580912,0.322308321,0.455628162,0.08801377,0.041913708,0.133796965,0.076530962,0.510482895,0.161580912,99472,2432.452381,0
36140,30,738,4180,0,0.156803308,0.703119054,0.221206812,0.522948301,0.134843173,0.060296928,0.148353989,0.079010088,0.499139084,0.703119054,67606,1020,0
36143,296,729,4181,0,0.196462029,0.480522522,0.224202633,0.350343971,0.130452539,0.060042506,0.077454656,0.077810507,0.489080177,0.480522522,61784,240.0746753,0
36145,80,179,4182,0,0.242564483,0.60232688,0.269585868,0.493460576,0.080861487,0.097094976,0.092615767,0.102935217,0.490855208,0.60232688,130506,3440.1,0
36149,716,72,4183,0,0.18282999,0.145075307,0.204944288,0.45799058,0.077343238,0.098868361,0.133333237,0.102732898,0.523661523,0.145075307,61343,3471.52619,0
36150,555,1039,4184,0,0.148897591,0.675408491,0.274011349,0.244093432,0.086493707,0.134069111,0.108161539,0.068914701,0.523675077,0.675408491,37394,1287.53082,0
36150,561,285,4185,0,0.257527173,0.424116221,0.329266158,0.088747199,0.090800446,0.089508581,0.044411669,0.099538691,0.461010202,0.424116221,52360,2858.587843,0
36163,80,520,4186,0,0.150213609,0.207134078,0.19527884,0.710153535,0.080425581,0.091901258,0.094920319,0.082786367,0.487660224,0.207134078,302880,328.3293651,1
36164,798,776,4187,0,0.191773321,0.05,0.220459215,0.679974506,0.071739045,0.07670244,0.125874687,0.10768157,0.477431831,0.05,109054,1020,0
36165,815,159,4188,0,0.178265742,1.49675174,0.235903821,0.354494087,0.062880346,0.049584404,0.1095295,0.128002485,0.497534164,1.49675174,51444,2706.637302,0
36168,818,561,4189,0,0.177187354,0.120132177,0.229446672,0.101767563,0.086147453,0.072723407,0.079345922,0.073658435,0.481989945,0.120132177,90013,2858.587843,0
36175,342,614,4190,0,0.191999254,0.460822127,0.209821789,0.422602741,0.074478244,0.087148744,0.143560145,0.065195092,0.521079103,0.460822127,75637,121.1298701,0
36182,383,954,4191,0,0.150158673,7.156438473,0.304581672,0.526347516,0.098665329,0.069863409,0.118383831,0.095141144,0.52294574,7.156438473,5527,129.3182981,0
36182,426,127,4192,0,0.204555968,3.408179401,0.297189864,0.381415314,0.128943872,0.103515885,0.157470522,0.099894132,0.523288203,3.408179401,12054,295.4666667,0
36188,379,474,4193,0,0.228889095,1.233524455,0.253503043,0.509145937,0.081399649,0.081662822,0.125764771,0.11855879,0.453242779,1.233524455,69930,910.4162698,0
36195,359,638,4194,0,0.276494579,0.438960227,0.295911215,0.293655706,0.113199033,0.075457058,0.078960138,0.112376681,0.494230262,0.438960227,84469,58.48073593,0
36195,433,109,4195,0,0.259495327,0.888209755,0.214316413,0.379357092,0.084086273,0.097294891,0.113863268,0.039467638,0.518595583,0.888209755,61481,58.48073593,0
36202,570,228,4196,0,0.198764244,0.277198512,0.243387192,0.055903861,0.119488496,0.094148185,0.107718336,0.129660229,0.443885401,0.277198512,122650,3440.1,0
36207,109,214,4197,0,0.201858228,0.403104015,0.177550453,0.209521593,0.075579477,0.068736872,0.12252189,0.154465492,0.50431736,0.403104015,65738,1020,0
36207,811,183,4198,0,0.187688768,0.953451781,0.216243353,0.110563755,0.078358558,0.082080301,0.116115863,0.105577324,0.498056247,0.953451781,25981,1020,0
36210,74,645,4199,0,0.14359177,1.452204503,0.232296717,0.297791904,0.088146439,0.074972346,0.086557437,0.056214032,0.523741642,1.452204503,40323,2332.380159,0
36211,246,812,4200,0,0.243494515,2.77741416,0.271939818,0.071893591,0.089260316,0.048796406,0.08749146,0.105088417,0.498126661,2.77741416,14748,1020,0
36212,340,306,4201,0,0.223530738,1.60901506,0.187297786,0.186598428,0.102097677,0.090229211,0.096366233,0.071877313,0.494747446,1.60901506,42599,2141.146032,0
36214,936,32,4202,0,0.191399093,0.076065035,0.305903161,0.485689434,0.079502657,0.095334651,0.079156434,0.055736493,0.531735178,0.076065035,175553,2297.899524,0
36215,672,74,4203,0,0.256696854,0.402638751,0.262657565,0.438290729,0.121714358,0.093849169,0.097923512,0.07313273,0.514378749,0.402638751,59203,278.5454545,0
36233,59,328,4204,0,0.14892483,0.8168964,0.329803498,0.271456997,0.108486594,0.091365734,0.07722524,0.107169475,0.490360762,0.8168964,30499,1567.572487,0
36234,57,271,4205,0,0.232006283,0.881791115,0.286258271,0.345250451,0.061717649,0.108154135,0.121876434,0.104648067,0.488238011,0.881791115,43602,2297.899524,0
36247,377,97,4206,0,0.230769466,1.224771106,0.264882352,0.324891655,0.119238528,0.090657774,0.100208279,0.132198903,0.524701286,1.224771106,33348,910.4162698,0
36252,1040,374,4207,0,0.261865135,1.095977681,0.304453471,0.39496636,0.097641699,0.060228252,0.106562692,0.111673996,0.514583901,1.095977681,36025,2598.174603,0
36269,592,97,4208,0,0.241952605,0.970254641,0.253507131,0.279401007,0.112377886,0.099900579,0.10181982,0.132621965,0.5002554,0.970254641,42580,664.3730159,0
36272,400,194,4209,0,0.135704331,0.235265855,0.332362263,0.502847501,0.119318703,0.075172832,0.108473181,0.103878841,0.518819573,0.235265855,43796,313.7153439,0
36273,429,70,4210,0,0.270303003,1.228858613,0.300368145,0.430696369,0.098141032,0.116590567,0.106106866,0.102218135,0.508925012,1.228858613,66241,1020,0
36276,80,676,4211,0,0.231359422,0.932123864,0.280122453,0.400819824,0.125609235,0.068983496,0.1016766,0.040870126,0.536951249,0.932123864,39352,176.1369048,0
36279,142,103,4212,0,0.23943499,1.104869707,0.240470293,0.550740273,0.060896561,0.095197988,0.069421212,0.075722905,0.475049819,1.104869707,63384,3774.559524,0
36281,267,295,4213,0,0.19553564,1.251739892,0.26946702,0.453704894,0.107147102,0.075465794,0.080628022,0.06906295,0.504853965,1.251739892,23932,623.875,0
36283,1064,109,4214,0,0.165671837,0.961359255,0.232355375,0.391904691,0.10365347,0.11510658,0.112668136,0.121674044,0.508096766,0.961359255,45909,871.5083333,1
36296,424,409,4215,0,0.124012819,1.257936493,0.257967018,0.2377126,0.113436273,0.089562453,0.124040603,0.110996983,0.514685371,1.257936493,102448,1591.60506,0
36299,80,288,4216,0,0.114857122,1.321536719,0.275335783,0.493874392,0.086466979,0.075154292,0.116617331,0.134358177,0.488200357,1.321536719,54282,1020,0
36305,769,323,4217,0,0.306100675,0.05,0.236978862,0.531115717,0.10422609,0.090464165,0.143330829,0.07914676,0.483531892,0.05,93811,1825.095767,0
36306,745,311,4218,0,0.139781188,0.05,0.227657432,0.441455342,0.08593592,0.092413908,0.097989817,0.109398935,0.535982105,0.05,135600,1020,0
36309,836,1039,4219,0,0.254002804,0.37622415,0.250412334,0.478957235,0.117687919,0.113340935,0.11715185,0.144773903,0.515023156,0.37622415,78441,1020,0
36314,154,74,4220,0,0.186358516,0.734163091,0.213583695,0.376583317,0.125708615,0.078773721,0.094723707,0.143456469,0.496574648,0.734163091,71690,155.530303,0
36316,1026,774,4221,0,0.214062025,0.05,0.334212519,0.39898156,0.110422475,0.063491659,0.099771944,0.098307296,0.514907185,0.05,110161,191.4107143,0
36319,231,229,4222,0,0.254368929,0.963600709,0.172886014,0.180294782,0.092116093,0.07953632,0.12819407,0.123754851,0.529469874,0.963600709,75418,3000.775397,0
36320,1021,766,4223,0,0.180914797,1.869577168,0.238219097,0.330252775,0.064328069,0.084708277,0.107451789,0.10412209,0.512171402,1.869577168,31243,1020,0
36329,702,826,4224,0,0.180788499,2.723482471,0.301571465,0.591183019,0.119425284,0.089788278,0.10811225,0.107044892,0.525811265,2.723482471,14492,917.5786436,0
36329,77,127,4225,0,0.204664489,0.1968176,0.202744321,0.406411462,0.089137589,0.061334989,0.068512837,0.15557329,0.486182711,0.1968176,179753,3813.941667,0
36330,73,79,4226,0,0.13844385,1.581357775,0.241406456,0.326854145,0.095085513,0.061516633,0.095720447,0.089356474,0.49105065,1.581357775,33761,715.5277778,0
36334,1039,412,4227,0,0.244034231,0.659280847,0.287633191,0.418914713,0.09599216,0.102618266,0.063450189,0.146347508,0.493748568,0.659280847,45545,1020,0
36338,689,1039,4228,0,0.18280293,0.809240985,0.13450587,0.422393166,0.090749268,0.092090047,0.075686489,0.030104506,0.463739053,0.809240985,92065,222.3977183,0
36339,74,946,4229,0,0.122541625,0.542030807,0.201176435,0.237467768,0.078232976,0.096253268,0.060981727,0.057619857,0.49854898,0.542030807,81993,981.3214286,0
36346,898,913,4230,0,0.165439983,0.520174429,0.275947208,0.089556949,0.083405872,0.069041579,0.099876855,0.132148634,0.523850553,0.520174429,69130,1020,0
36360,1039,144,4231,0,0.184976769,1.101808507,0.186327316,0.05993199,0.084431489,0.092143737,0.106117138,0.064867967,0.487207408,1.101808507,66783,3114.183333,0
36378,142,616,4232,0,0.276231627,2.202950527,0.218360401,0.419980074,0.06805769,0.09716643,0.089626543,0.061828109,0.511410536,2.202950527,20708,3774.559524,0
36381,436,941,4233,0,0.208572533,0.134948237,0.209323521,0.260519247,0.127096268,0.100640494,0.138945169,0.132264397,0.501043227,0.134948237,108410,129.3182981,0
36382,599,159,4234,0,0.215902938,0.905213472,0.238548371,0.466336714,0.102672614,0.09646762,0.141452613,0.098858609,0.54023754,0.905213472,136358,2706.637302,0
36397,346,868,4235,0,0.265098227,0.497864227,0.276505309,0.252869947,0.109830157,0.126361871,0.117495107,0.085063154,0.515745547,0.497864227,68912,1020,0
36398,187,97,4236,0,0.188972193,1.320088581,0.265750267,0.276000397,0.026984611,0.084791832,0.095981087,0.074757469,0.470102317,1.320088581,54638,1364.60119,0
36403,130,443,4237,0,0.196593358,1.190208889,0.27740167,0.39834957,0.090094175,0.053473809,0.11326368,0.118206764,0.501060417,1.190208889,34957,1587.790476,0
36406,524,1013,4238,0,0.33779851,0.907106666,0.249390356,0.266262292,0.096719614,0.051791804,0.111537309,0.071290354,0.505606974,0.907106666,40155,98.97037037,0
36408,667,142,4239,0,0.199387604,0.118128447,0.226581666,0.247634947,0.097846119,0.086155523,0.112853435,0.099521246,0.485611799,0.118128447,81181,917.5786436,0
36408,903,258,4240,0,0.114419922,0.818192268,0.264764711,0.515063586,0.061191213,0.083411554,0.124286634,0.084129028,0.50458866,0.818192268,48371,1020,0
36413,766,746,4241,0,0.1544178,0.625307572,0.249003623,0.334424439,0.11340292,0.078539172,0.091283252,0.105968292,0.525039595,0.625307572,37266,2834.674026,0
36414,567,30,4242,0,0.267635648,0.580264993,0.239231771,0.431255093,0.078994284,0.065056224,0.13669631,0.106740938,0.508584974,0.580264993,69684,1020,0
36416,838,672,4243,0,0.138900127,1.041397741,0.218271367,0.359709986,0.063233861,0.086169619,0.083294314,0.093224084,0.507679751,1.041397741,34092,1020,0
36417,190,97,4244,0,0.134060497,1.944608627,0.220181021,0.462308969,0.061349188,0.051551616,0.142250014,0.127357821,0.491463337,1.944608627,20860,2579.001984,0
36417,451,487,4245,0,0.120978056,0.904263117,0.272702813,0.440943898,0.094847363,0.101190183,0.158185329,0.131471542,0.506437098,0.904263117,72724,860.452381,0
36418,1033,109,4246,0,0.253895788,0.981842213,0.275108829,0.482627353,0.09205561,0.075217757,0.113526298,0.13839698,0.507693516,0.981842213,31651,2885.02381,1
36419,205,1079,4247,0,0.232649716,0.05,0.290568827,0.49928742,0.083933286,0.067815799,0.10137286,0.133896001,0.49459578,0.05,77759,3266.625,0
36421,233,675,4248,0,0.087919994,0.40325686,0.222500077,0.561922591,0.100310992,0.078925531,0.098168518,0.090867906,0.521607905,0.40325686,68501,473.6904762,0
36427,764,753,4249,0,0.173581934,0.279982893,0.203126608,0.426640732,0.099027137,0.051364609,0.116181289,0.07928243,0.543417177,0.279982893,76107,278.5454545,0
36430,1043,829,4250,0,0.238632402,0.408301042,0.200022936,0.094894244,0.085390509,0.095183794,0.081633353,0.096563695,0.488318914,0.408301042,178784,1020,0
36434,75,74,4251,0,0.168839563,0.584057181,0.270765952,0.418760255,0.098224597,0.081299821,0.120680759,0.052574177,0.503586221,0.584057181,57961,2297.899524,0
36443,367,478,4252,0,0.251976605,1.44626975,0.279884604,0.260653897,0.131546945,0.082317636,0.1163228,0.109951631,0.520796754,1.44626975,33348,910.4162698,0
36444,793,773,4253,0,0.221460126,0.9695754,0.231883408,0.439165061,0.074958413,0.094027271,0.110046721,0.087625965,0.49641686,0.9695754,81622,1020,0
36449,80,73,4254,0,0.237294531,0.42440844,0.259372394,0.612790378,0.122808674,0.09368642,0.133061625,0.076931751,0.444303706,0.42440844,174095,318.4925595,0
36479,898,65,4255,0,0.22589252,0.516203255,0.245053414,0.621464636,0.105885403,0.052340609,0.106500817,0.087015328,0.531758005,0.516203255,65535,1020,0
36480,585,275,4256,0,0.227738771,0.312343465,0.269741652,0.216046226,0.074813948,0.096385002,0.120031973,0.116586249,0.518976672,0.312343465,287192,1825.095767,0
36488,268,568,4257,0,0.228446521,0.781151151,0.224318617,0.543513624,0.080929135,0.121191643,0.125086942,0.139006449,0.526768936,0.781151151,48763,189.1714286,0
36496,197,227,4258,0,0.233419085,1.175311243,0.199327522,0.462542626,0.071399251,0.105068197,0.061853043,0.158385094,0.514827633,1.175311243,28359,2669.54881,0
36502,742,585,4259,0,0.214348317,1.911678057,0.199511328,0.162723527,0.139187921,0.098288223,0.100598615,0.143567768,0.48184972,1.911678057,36965,1441.511111,0
36503,164,311,4260,0,0.23875481,2.160656279,0.271825748,0.353672888,0.136737644,0.043509109,0.097013221,0.09781061,0.533762674,2.160656279,31563,2579.001984,0
36510,440,494,4261,0,0.13879918,0.793745193,0.27484672,0.460088509,0.119031938,0.033802113,0.105977207,0.118780881,0.516473837,0.793745193,33015,98.97037037,0
36511,164,224,4262,0,0.201563866,0.962467055,0.188648032,0.39066352,0.055073886,0.090805574,0.104498002,0.132029115,0.496051375,0.962467055,34721,2579.001984,0
36520,224,79,4263,0,0.237133124,0.188460417,0.202039345,0.152515166,0.064378093,0.088054812,0.114234017,0.106331886,0.492409829,0.188460417,64066,3029.433333,0
36523,574,936,4264,0,0.130892494,0.097044593,0.251779094,0.378032279,0.090881255,0.047373745,0.137949735,0.116187077,0.512208138,0.097044593,85989,324.3851587,0
36526,225,74,4265,0,0.294201516,0.434860713,0.252760113,0.321180083,0.06702838,0.075837346,0.09530857,0.107200798,0.516053849,0.434860713,90292,3469.47619,0
36526,523,249,4266,0,0.220722406,0.599079212,0.228914598,0.304194445,0.084585852,0.106097226,0.097532975,0.052372151,0.511260648,0.599079212,119646,83.27222222,0
36527,468,325,4267,0,0.231900636,0.876748976,0.201352494,0.373050679,0.094305587,0.081812048,0.111705857,0.114893404,0.493805534,0.876748976,54724,2598.174603,0
36533,1039,707,4268,0,0.258452886,0.305382066,0.238405416,0.241241466,0.104036887,0.060381792,0.139253466,0.085754979,0.503964635,0.305382066,113436,1331.894048,0
36537,508,452,4269,0,0.165451008,9.413465953,0.240569628,0.422094208,0.077427784,0.04253724,0.086049309,0.149529487,0.494088502,9.413465953,4194,2320.29127,0
36539,282,336,4270,0,0.110908135,0.263962428,0.188144236,0.220030568,0.056458382,0.082022039,0.092308386,0.147947898,0.523929877,0.263962428,64725,1020,0
36544,79,1002,4271,0,0.206604315,0.792914784,0.230982634,0.376897364,0.094627749,0.099961493,0.146563554,0.085937998,0.527974725,0.792914784,178043,1020,0
36547,1021,464,4272,0,0.160446589,1.33444191,0.182029383,0.340542384,0.088580814,0.079735113,0.097010912,0.096777604,0.481383243,1.33444191,33622,1020,0
36551,585,801,4273,0,0.190940992,0.382350503,0.224017532,0.016634027,0.102943208,0.070306544,0.085323562,0.135996497,0.473401847,0.382350503,296832,1441.511111,0
36552,30,296,4274,0,0.144088805,0.510499565,0.357909571,0.298831759,0.06298143,0.085824863,0.136469647,0.106765758,0.480976355,0.510499565,27820,1999.583333,0
36557,225,443,4275,0,0.229600881,1.700725442,0.293327404,0.334942692,0.105960165,0.105053961,0.105413275,0.039150866,0.557393989,1.700725442,19995,129.3182981,0
36558,42,812,4276,0,0.206148636,0.25141857,0.293293547,0.227691141,0.079938081,0.05520673,0.079894415,0.110396917,0.498543968,0.25141857,69809,1020,0
36559,379,958,4277,0,0.245039888,0.469545877,0.246012143,0.070252828,0.071077207,0.069874814,0.094772009,0.114670754,0.49059302,0.469545877,80711,288.9151515,0
36561,23,390,4278,0,0.188119963,1.121695141,0.149022897,0.555996894,0.114183068,0.094884766,0.096472955,0.14482716,0.484457271,1.121695141,43823,715.5277778,0
36568,314,580,4279,0,0.173275571,0.05,0.266779624,0.408158192,0.078240043,0.108071491,0.113735661,0.109349397,0.489343099,0.05,136839,155.138188,0
36590,74,560,4280,0,0.204390404,2.130937039,0.251220659,0.355958753,0.087018842,0.076639767,0.05524777,0.08392313,0.494279682,2.130937039,24509,2858.587843,0
36591,828,766,4281,0,0.168564131,0.05,0.274906506,0.254075791,0.083614289,0.061709483,0.064751949,0.078797255,0.534746723,0.05,146211,1020,1
36596,264,783,4282,0,0.162904688,0.05,0.184451297,0.525205682,0.086326405,0.070545475,0.153271482,0.065764032,0.471739236,0.05,126054,623.875,0
36598,106,539,4283,0,0.206239636,0.294731125,0.156875835,0.202707071,0.077460179,0.04052413,0.097597698,0.100812186,0.479723242,0.294731125,308614,3476.682143,1
36601,316,810,4284,0,0.169030828,0.680556667,0.261046792,0.641684886,0.090710206,0.117019366,0.11355562,0.037244101,0.523409822,0.680556667,64345,1020,0
36607,860,865,4285,0,0.206241028,0.154260839,0.245710627,0.300452145,0.097548341,0.054531716,0.115363426,0.125699542,0.496854664,0.154260839,51447,3075.533333,0
36614,97,1008,4286,0,0.186567528,1.262071014,0.212040165,0.523810468,0.062831762,0.054372838,0.125323456,0.103833017,0.502167972,1.262071014,42580,664.3730159,1
36616,787,379,4287,0,0.152136563,0.630174736,0.253038408,0.330186496,0.116266843,0.077094838,0.135453701,0.115847315,0.497033692,0.630174736,92750,1020,0
